"","nearest_gov","dist_nearest_gov"
"2300",247,0.00668770000000052
"2301",248,0.0388543999999982
"2302",275,0.0615264999999958
"2303",249,0.045422300000002
"2304",249,0.0434832999999948
"2305",250,0.0304403000000022
"2306",250,0.0304403000000022
"2307",247,0.00668770000000052
"2308",250,0.0754707000000003
"2309",248,0.0388543999999982
"2310",250,0.061394700000001
"2311",250,0.0304403000000022
"2312",250,0.0510623000000052
"2313",249,0.0294286999999969
"2314",250,0.0304403000000022
"2315",250,0.0754707000000003
"2316",248,0.0282463999999969
"2317",247,0.00668770000000052
"2318",248,0.0388543999999982
"2319",250,0.0754707000000003
"2320",250,0.0304403000000022
"2321",250,0.0754707000000003
"2322",249,0.0294286999999969
"2323",249,0.0823097000000033
"2324",250,0.0510623000000052
"2325",247,0.00668770000000052
"2326",294,0.0742784000000007
"2327",294,0.0742784000000007
"2328",294,0.0742784000000007
"2329",307,0.0230129999999988
"2330",248,0.0388543999999982
"2331",250,0.0766216999999934
"2332",294,0.0742784000000007
"2333",250,0.0304403000000022
"2334",248,0.0282463999999969
"2335",249,0.0823097000000033
"2336",361,0.068233100000004
"2337",248,0.0282463999999969
"2338",250,0.0304403000000022
"2339",361,0.068233100000004
"2340",248,0.0282463999999969
"2341",361,0.068233100000004
"2342",250,0.0304403000000022
"2343",250,0.061394700000001
"2344",247,0.00668770000000052
"2345",250,0.0510623000000052
"2346",294,0.0742784000000007
"2347",247,0.00668770000000052
"2348",250,0.0304403000000022
"2349",250,0.0510623000000052
"2350",294,0.0742784000000007
"2351",294,0.0742784000000007
"2352",250,0.061394700000001
"2353",294,0.0742784000000007
"2354",294,0.0742784000000007
"2355",249,0.0294286999999969
"2356",249,0.0823097000000033
"2357",250,0.0766216999999934
"2358",247,0.00668770000000052
"2359",247,0.00668770000000052
"2360",294,0.0742784000000007
"2361",294,0.0742784000000007
"2362",250,0.0766216999999934
"2363",247,0.00668770000000052
"2364",361,0.068233100000004
"2365",250,0.061394700000001
"2366",248,0.0388543999999982
"2367",250,0.0510623000000052
"2368",294,0.0742784000000007
"2369",294,0.0742784000000007
"2370",250,0.061394700000001
"2371",249,0.00265870000000135
"2372",248,0.0388543999999982
"2373",250,0.0304403000000022
"2374",294,0.0742784000000007
"2375",249,0.0294286999999969
"2376",294,0.0742784000000007
"2377",247,0.00668770000000052
"2378",249,0.045422300000002
"2379",294,0.0742784000000007
"2380",249,0.0091753000000061
"2381",250,0.0304403000000022
"2382",250,0.061394700000001
"2383",250,0.0304403000000022
"2384",249,0.0434832999999948
"2385",361,0.068233100000004
"2386",294,0.0742784000000007
"2387",249,0.045422300000002
"2388",67,0.00243960000000243
"2389",361,0.068233100000004
"2390",249,0.0294286999999969
"2391",248,0.0473153999999987
"2392",249,0.0294286999999969
"2393",250,0.0304403000000022
"2394",294,0.0742784000000007
"2395",249,0.0294286999999969
"2396",250,0.0510623000000052
"2397",247,0.00668770000000052
"2398",249,0.024868300000005
"2399",250,0.0754707000000003
"2400",250,0.0766216999999934
"2401",275,0.0615264999999958
"2402",250,0.061394700000001
"2403",250,0.0304403000000022
"2404",294,0.0742784000000007
"2405",250,0.0766216999999934
"2406",250,0.0304403000000022
"2407",275,0.0615264999999958
"2408",247,0.00668770000000052
"2409",250,0.0759796999999942
"2410",248,0.0282463999999969
"2411",250,0.0510623000000052
"2412",249,0.0434832999999948
"2413",250,0.0510623000000052
"2414",275,0.0615264999999958
"2415",249,0.0294286999999969
"2416",247,0.00668770000000052
"2417",250,0.0510623000000052
"2418",249,0.0294286999999969
"2419",249,0.0823097000000033
"2420",247,0.00668770000000052
"2421",249,0.0576447000000009
"2422",249,0.0294286999999969
"2423",249,0.0434832999999948
"2424",250,0.0304403000000022
"2425",250,0.0766216999999934
"2426",249,0.0434832999999948
"2427",247,0.00668770000000052
"2428",250,0.0766216999999934
"2429",250,0.0304403000000022
"2430",294,0.0742784000000007
"2431",249,0.0823097000000033
"2432",247,0.00668770000000052
"2433",248,0.0388543999999982
"2434",250,0.0304403000000022
"2435",248,0.0388543999999982
"2436",294,0.0742784000000007
"2437",294,0.0742784000000007
"2438",247,0.00668770000000052
"2439",294,0.0742784000000007
"2440",361,0.068233100000004
"2441",250,0.0766216999999934
"2442",250,0.061394700000001
"2443",250,0.0754707000000003
"2444",247,0.00668770000000052
"2445",248,0.0388543999999982
"2446",361,0.068233100000004
"2447",361,0.068233100000004
