"id","year","side_b","adm_1","longitude","latitude","event_clarity","date_prec","where_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","x","y","event_duration","days_since_start","intertimes","id_nearest_pow","dist_nearest_pow","id_nearest_gov","dist_nearest_gov","id_nearest_chp","dist_nearest_chp","id_hebcal","days_from_nearest_heb_cal","days_from_nearest_heb_cal_signed","id_isl_cal","days_from_nearest_isl_cal","days_from_nearest_isl_cal_signed"
180086,2012,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,"2012-11-16","2012-11-16",0,2,0,2,4,2358.43312435915,3644.19040297026,0,8530,0,1364,0.129339545669609,249,2.39666516289981,166,9.05464114197002,857,22,-22,441,1,1
348305,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-16","2012-11-16",0,0,0,1,1,2362.73600259875,3656.1857691321,0,8530,0,1663,0.573563025669955,247,0.755298466649947,165,6.52672022866,857,22,-22,441,1,1
180102,2012,"PIJ","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-16","2012-11-16",0,1,0,0,1,2362.73609404863,3656.18586058198,0,8530,0,1663,0.573380125910262,247,0.75548136640964,165,6.52690312841969,857,22,-22,441,1,1
348304,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-16","2012-11-16",0,0,0,2,2,2366.50877479019,3660.38116147848,0,8530,0,1522,1.41487043491043,248,3.80795863188996,33,4.09408966296041,857,22,-22,441,1,1
180141,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,"2012-11-17","2012-11-17",0,2,0,0,2,2347.16776566458,3627.52783243827,0,8531,1,931,3.7167842549793,250,8.16181405733005,166,36.9825703685301,857,21,-21,441,2,2
348286,2012,"PIJ","Gaza Strip",34.35014,31.417479,1,1,1,"2012-11-17","2012-11-17",0,1,0,0,1,2355.0807642836,3643.12159045244,0,8531,0,914,0.236281156520363,249,3.13565075373026,166,13.4758137353401,857,21,-21,441,2,2
180142,2012,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,"2012-11-17","2012-11-17",0,3,0,0,3,2358.43476947459,3644.19204808569,0,8531,0,1364,0.126049314799275,249,2.39666516290981,166,9.05135091109969,857,21,-21,441,2,2
348300,2012,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,"2012-11-17","2012-11-17",0,0,1,0,1,2358.45126256649,3630.7268519951,0,8531,0,941,0.773869432160154,294,7.76288379032985,166,22.50005390979,857,21,-21,441,2,2
348301,2012,"PIJ","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-17","2012-11-17",0,1,0,0,1,2362.73587627217,3656.18564280552,0,8531,0,1663,0.573815678830215,247,0.755045813489687,165,6.52646757549974,857,21,-21,441,2,2
348285,2012,"Hamas","Gaza Strip",34.442396,31.456782,1,1,1,"2012-11-17","2012-11-17",0,1,0,0,1,2363.25240501353,3649.2416895754,0,8531,0,1868,3.1030499016897,288,6.89356085054033,165,2.57962873611996,857,21,-21,441,2,2
180143,2012,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,"2012-11-17","2012-11-17",0,0,2,0,2,2365.77779084439,3657.9893733459,0,8531,0,892,0.143143647490433,248,1.63496129054965,33,7.21686174134038,857,21,-21,441,2,2
177857,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,"2012-11-18","2012-11-18",0,1,0,1,2,2358.61594817472,3647.31514919885,0,8532,1,1721,0.185762775249714,249,4.59309188379984,166,5.74707109781002,857,20,-20,441,3,3
180145,2012,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,"2012-11-18","2012-11-18",0,0,1,0,1,2359.76627612844,3646.5713315934,0,8532,0,1680,0.60669805057978,249,4.99960223206972,165,6.05744378035024,857,20,-20,441,3,3
348274,2012,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,"2012-11-18","2012-11-18",0,1,1,2,4,2362.023369493,3658.1991624295,0,8532,0,886,0.132900260599854,289,1.76306157042018,165,7.82748042030971,857,20,-20,441,3,3
348279,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,1,0,0,1,2362.73602688215,3656.1857934155,0,8532,0,1663,0.57351445887025,247,0.755347033449652,165,6.5267687954597,857,20,-20,441,3,3
180088,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,0,5,7,12,2362.73679561912,3656.18656215247,0,8532,0,1663,0.571976984930188,247,0.756884507389714,165,6.52830626939976,857,20,-20,441,3,3
348283,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,1,0,0,1,2362.73701111356,3656.18677764691,0,8532,0,1663,0.57154599605019,247,0.757315496269712,165,6.52873725827976,857,20,-20,441,3,3
348273,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,0,0,1,1,2362.73701900186,3656.1867855352,0,8532,0,1663,0.571530219459873,247,0.757331272860029,165,6.52875303487008,857,20,-20,441,3,3
348278,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,1,0,0,1,2362.73777685118,3656.18754338452,0,8532,0,1663,0.570014520820223,247,0.758846971499679,165,6.53026873350973,857,20,-20,441,3,3
348270,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,0,0,1,1,2362.73788822237,3656.18765475572,0,8532,0,1663,0.569791778430044,247,0.759069713889858,165,6.53049147589991,857,20,-20,441,3,3
180139,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,0,0,2,2,2362.73861348419,3656.18838001754,0,8532,0,1663,0.568341254790084,247,0.760520237529818,165,6.53194199953987,857,20,-20,441,3,3
348276,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-18","2012-11-18",0,0,0,2,2,2362.73875626458,3656.18852279792,0,8532,0,1663,0.568055694020131,247,0.760805798299771,165,6.53222756030982,857,20,-20,441,3,3
348281,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-18","2012-11-18",0,0,2,0,2,2366.50757542483,3660.37996211311,0,8532,0,1522,1.41726916563994,248,3.80555990116045,33,4.09648839368992,857,20,-20,441,3,3
348280,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-18","2012-11-18",0,1,1,0,2,2366.50824330978,3660.38062999806,0,8532,0,1522,1.41593339574001,248,3.80689567106037,33,4.09515262379,857,20,-20,441,3,3
177790,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-18","2012-11-18",0,0,1,1,2,2366.65954648479,3659.23104582354,0,8532,0,1182,0.526926810640362,248,2.80861467155046,33,5.09343362329992,857,20,-20,441,3,3
348282,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-18","2012-11-18",0,0,2,0,2,2366.66037647301,3659.23187581176,0,8532,0,1182,0.528586787079803,248,2.8102746479899,33,5.09177364686047,857,20,-20,441,3,3
348249,2012,"PIJ","Gaza Strip",34.243439,31.296999,1,1,2,"2012-11-19","2012-11-19",0,2,0,1,3,2347.16717477287,3627.52724154657,0,8533,1,931,3.71678425498976,250,8.16299584073977,166,36.9837521519398,857,19,-19,441,4,4
180149,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,"2012-11-19","2012-11-19",0,1,0,1,2,2358.61416831687,3647.31336934099,0,8533,0,1721,0.185762775259718,249,4.58953216808959,166,5.75063081352027,857,19,-19,441,4,4
348265,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,"2012-11-19","2012-11-19",0,0,0,1,1,2358.61658548451,3647.31578650864,0,8533,0,1721,0.185762775249714,249,4.59436650337966,166,5.7457964782302,857,19,-19,441,4,4
348264,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,"2012-11-19","2012-11-19",0,0,0,2,2,2358.6166996794,3647.31590070353,0,8533,0,1721,0.185762775249714,249,4.59459489315987,166,5.74556808845,857,19,-19,441,4,4
348251,2012,"PRC","Gaza Strip",34.402939,31.439531,1,1,1,"2012-11-19","2012-11-19",0,2,0,0,2,2359.76800662552,3646.57306209049,0,8533,0,1680,0.610159044749707,249,5.00306322623965,165,6.05398278618031,857,19,-19,441,4,4
348259,2012,"Hamas","Gaza Strip",34.409722,31.4675,1,1,1,"2012-11-19","2012-11-19",0,0,0,1,1,2359.84235613539,3649.8724542611,0,8533,0,1518,1.31481252228014,275,6.12053378434985,165,2.68024110570013,857,19,-19,441,4,4
348262,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-19","2012-11-19",0,0,0,1,1,2362.73606113372,3656.18582766707,0,8533,0,1663,0.573445955730222,247,0.75541553658968,165,6.52683729859973,857,19,-19,441,4,4
348253,2012,"PIJ","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-19","2012-11-19",0,0,1,3,4,2362.73623017105,3656.18599670439,0,8533,0,1663,0.573107881079977,247,0.755753611239925,165,6.52717537324997,857,19,-19,441,4,4
348263,2012,"PIJ","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-19","2012-11-19",0,1,0,0,1,2362.7365106241,3656.18627715745,0,8533,0,1663,0.57254697497001,247,0.756314517349892,165,6.52773627935994,857,19,-19,441,4,4
348245,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-19","2012-11-19",0,0,0,1,1,2362.73657847206,3656.18634500541,0,8533,0,1663,0.572411279049902,247,0.75645021327,165,6.52787197528005,857,19,-19,441,4,4
180103,2012,"PIJ","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-19","2012-11-19",0,1,0,0,1,2362.73673253312,3656.18649906647,0,8533,0,1663,0.572103156930098,247,0.756758335389804,165,6.52818009739985,857,19,-19,441,4,4
348247,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-19","2012-11-19",0,0,0,1,1,2362.73685189808,3656.18661843143,0,8533,0,1663,0.571864427010041,247,0.756997065309861,165,6.52841882731991,857,19,-19,441,4,4
348257,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-19","2012-11-19",0,0,0,1,1,2366.50885924801,3660.38124593629,0,8533,0,1522,1.41470151928024,248,3.80812754752014,33,4.09392074733023,857,19,-19,441,4,4
348260,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-19","2012-11-19",0,0,3,0,3,2366.65906744551,3659.23056678427,0,8533,0,1182,0.525968732090405,248,2.8076565930005,33,5.09439170184987,857,19,-19,441,4,4
348241,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,2,"2012-11-20","2012-11-20",0,0,2,0,2,2347.1685574429,3627.52862421659,0,8534,1,931,3.71678425497976,250,8.16023050069043,166,36.9809868118905,857,18,-18,441,5,5
348235,2012,"PIJ","Gaza Strip",34.35014,31.417479,1,1,1,"2012-11-20","2012-11-20",0,2,0,0,2,2355.07985382348,3643.12067999232,0,8534,0,914,0.236281156520363,249,3.13747167397014,166,13.47763465558,857,18,-18,441,5,5
348238,2012,"Hamas","Gaza Strip",34.36595,31.428439,1,1,1,"2012-11-20","2012-11-20",0,1,0,1,2,2356.39204639939,3644.64832209379,0,8534,0,1520,0.481079098069586,249,0.297636996590427,166,10.6377999782003,857,18,-18,441,5,5
348234,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-20","2012-11-20",0,0,4,0,4,2362.7358391883,3656.18560572165,0,8534,0,1663,0.573889846570182,247,0.75497164574972,165,6.52639340775977,857,18,-18,441,5,5
180160,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-20","2012-11-20",0,2,0,0,2,2362.73665412945,3656.1864206628,0,8534,0,1663,0.572259964269961,247,0.756601528049941,165,6.52802329005999,857,18,-18,441,5,5
348231,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-20","2012-11-20",0,0,1,0,1,2362.73728813991,3656.18705467326,0,8534,0,1663,0.570991943350236,247,0.757869548969666,165,6.52929131097972,857,18,-18,441,5,5
348244,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-20","2012-11-20",0,1,0,5,6,2362.73738667834,3656.18715321169,0,8534,0,1663,0.570794866489905,247,0.758066625829997,165,6.52948838784005,857,18,-18,441,5,5
180156,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-20","2012-11-20",0,1,0,0,1,2362.737786287,3656.18755282035,0,8534,0,1663,0.569995649170323,247,0.758865843149579,165,6.53028760515963,857,18,-18,441,5,5
180151,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-20","2012-11-20",0,0,2,0,2,2362.73814166222,3656.18790819556,0,8534,0,1663,0.569284898740079,247,0.759576593579823,165,6.53099835558987,857,18,-18,441,5,5
180091,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-20","2012-11-20",0,0,2,0,2,2362.73993331478,3656.18969984813,0,8534,0,1663,0.565701593609901,247,0.763159898710001,165,6.53458166072005,857,18,-18,441,5,5
348233,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-20","2012-11-20",0,0,1,0,1,2366.5080162747,3660.38040296298,0,8534,0,1522,1.41638746590024,248,3.80644160090014,33,4.09560669395023,857,18,-18,441,5,5
180155,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-20","2012-11-20",0,1,0,0,1,2366.51020493934,3660.38259162763,0,8534,0,1522,1.41201013661021,248,3.81081893019018,33,4.09122936466019,857,18,-18,441,5,5
348242,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-20","2012-11-20",0,1,0,0,1,2366.65985199732,3659.23135133607,0,8534,0,1182,0.527537835700059,248,2.80922569661016,33,5.09282259824022,857,18,-18,441,5,5
180152,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-20","2012-11-20",0,1,0,0,1,2366.66031296997,3659.23181230873,0,8534,0,1182,0.528459781010042,248,2.81014764192014,33,5.09190065293024,857,18,-18,441,5,5
180161,2012,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,"2012-11-20","2012-11-20",0,1,0,0,1,2370.70267791317,3659.855114475,0,8534,0,1521,0.764092155519847,361,5.97187095343997,32,2.39899176324025,857,18,-18,441,5,5
180163,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,"2012-11-21","2012-11-21",0,0,0,2,2,2347.16880963175,3627.52887640544,0,8535,1,931,3.71678425497976,250,8.15972612299038,166,36.9804824341904,857,17,-17,441,6,6
180164,2012,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,"2012-11-21","2012-11-21",0,0,2,0,2,2352.00404911061,3633.97832175908,0,8535,0,945,0.685310598910291,250,3.12495870950988,166,25.6957976016902,857,17,-17,441,6,6
348210,2012,"Hamas","Gaza Strip",34.339464,31.399939,1,1,1,"2012-11-21","2012-11-21",0,0,1,0,1,2354.40580119023,3640.9380864779,0,8535,0,1212,0.268816642969796,249,5.99411782164043,166,16.3342808032503,857,17,-17,441,6,6
339721,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,"2012-11-21","2012-11-21",0,0,1,0,1,2358.61701779121,3647.31621881534,0,8535,0,1721,0.185762775249714,249,4.59523111677981,166,5.74493186483005,857,17,-17,441,6,6
348207,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,2,"2012-11-21","2012-11-21",0,0,0,1,1,2358.618466907,3647.31766793113,0,8535,0,1721,0.185762775249714,249,4.59812934835963,166,5.74203363325023,857,17,-17,441,6,6
348204,2012,"PIJ","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-21","2012-11-21",0,1,0,0,1,2362.73640112688,3656.18616766023,0,8535,0,1663,0.572765969410284,247,0.756095522909618,165,6.52751728491967,857,17,-17,441,6,6
348209,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-21","2012-11-21",0,0,1,0,1,2362.73693816205,3656.1867046954,0,8535,0,1663,0.571691899070174,247,0.757169593249728,165,6.52859135525978,857,17,-17,441,6,6
180162,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-21","2012-11-21",0,5,0,0,5,2362.73752104036,3656.18728757371,0,8535,0,1663,0.570526142450035,247,0.758335349869867,165,6.52975711187992,857,17,-17,441,6,6
180092,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-21","2012-11-21",0,0,1,0,1,2362.73851636511,3656.18828289846,0,8535,0,1663,0.568535492950105,247,0.760325999369798,165,6.53174776137985,857,17,-17,441,6,6
348214,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2012-11-21","2012-11-21",0,1,0,0,1,2362.73875463599,3656.18852116934,0,8535,0,1663,0.568058951189869,247,0.760802541130033,165,6.53222430314008,857,17,-17,441,6,6
348212,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-21","2012-11-21",0,1,0,0,1,2366.50614023715,3660.37852692544,0,8535,0,1522,1.42013954099048,248,3.80268952580991,33,4.09935876904046,857,17,-17,441,6,6
348213,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2012-11-21","2012-11-21",0,1,0,0,1,2366.50801728894,3660.38040397723,0,8535,0,1522,1.4163854374101,248,3.80644362939029,33,4.09560466546009,857,17,-17,441,6,6
348216,2012,"PIJ","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-21","2012-11-21",0,1,0,0,1,2366.65980981034,3659.2313091491,0,8535,0,1182,0.527453461750156,248,2.80914132266025,33,5.09290697219012,857,17,-17,441,6,6
348208,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-21","2012-11-21",0,1,0,0,1,2366.65989915423,3659.23139849299,0,8535,0,1182,0.527632149530291,248,2.80932001044039,33,5.09272828440999,857,17,-17,441,6,6
348211,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2012-11-21","2012-11-21",0,0,3,0,3,2366.66096164048,3659.23246097923,0,8535,0,1182,0.529757122019873,248,2.81144498292997,33,5.0906033119204,857,17,-17,441,6,6
180166,2012,"Hamas","Gaza Strip",34.347589,31.323708,1,1,2,"2012-11-23","2012-11-23",0,1,0,0,1,2356.78016101567,3632.41397507582,0,8537,2,1836,0.0576813327998025,250,6.33672393130973,166,22.4840323798903,857,15,-15,441,8,8
62600,2013,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2013-04-30","2013-04-30",0,1,0,0,1,2362.73664307069,3656.18640960404,0,8695,158,1663,0.572282081790036,247,0.756579410529866,165,6.52800117253992,875,14,-14,448,1,-1
62605,2013,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,"2013-09-05","2013-09-05",0,1,0,0,1,2362.73803669244,3656.18780322579,0,8823,128,1663,0.569494838290211,247,0.759366654029691,165,6.53078841603974,880,0,0,455,2,-2
62606,2013,"PIJ","West Bank",35.3,32.461111,1,1,1,"2013-09-17","2013-09-17",0,1,0,0,1,2424.53245486141,3779.36403009963,0,8835,12,1346,0.06079713895042,245,0.829163088580117,101,28.4954579252699,884,1,-1,455,10,10
62608,2013,"Hamas","West Bank",35.233367,31.853431,1,1,2,"2013-10-17","2013-10-17",0,1,0,0,1,2431.67874985914,3708.94953531012,0,8865,30,588,0.282759051749963,117,0.337921512850244,5,2.72148044436972,892,21,21,457,3,3
62609,2013,"PIJ","West Bank",35.071111,31.927778,1,1,1,"2013-10-22","2013-10-22",0,1,0,0,1,2414.28304178333,3714.35643322721,0,8870,5,581,0.154001031539792,148,2.2864946537602,61,4.45868061332067,892,26,26,457,8,8
62610,2013,"Hamas","Gaza Strip",34.347589,31.323708,1,1,1,"2013-10-31","2013-10-31",0,1,0,0,1,2356.78138238285,3632.415196443,0,8879,9,1836,0.0601240671599044,250,6.33916666566984,166,22.4815896455302,893,27,-27,458,4,-4
62611,2013,"Hamas","Gaza Strip",34.347589,31.323708,1,1,1,"2013-11-01","2013-11-01",0,3,0,0,3,2356.78154379664,3632.41535785679,0,8880,1,1836,0.0604468947399255,250,6.33948949324986,166,22.4812668179502,893,26,-26,458,3,-3
62616,2013,"PIJ","West Bank",35.3,32.461111,1,1,1,"2013-12-18","2013-12-18",0,1,0,0,1,2424.53467160518,3779.3662468434,0,8927,47,1346,0.0563636514102654,245,0.829163088580117,101,28.4954579252699,900,14,14,460,14,14
62617,2013,"PNA","West Bank",34.970631,32.189664,1,1,1,"2013-12-19","2013-12-19",0,1,0,0,1,2398.78717705978,3742.26077819046,0,8928,1,674,0.0394303506800497,177,0.254026338120184,6,2.85388063398022,900,15,15,461,14,-14
62679,2013,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,"2013-12-24","2013-12-24",0,0,1,0,1,2358.43467796938,3644.19195658048,0,8933,5,1364,0.126232325219462,249,2.39666516290981,166,9.05153392151988,900,20,20,461,9,-9
120757,2014,"PIJ","Gaza Strip",34.45,31.516667,1,1,1,"2014-01-08","2014-01-08",0,1,0,0,1,2362.73581799007,3656.18558452342,0,8948,15,1663,0.573932243030413,247,0.754929249289489,165,6.52635101129954,900,35,35,462,5,-5
120758,2014,"PFLP","Gaza Strip",34.535787,31.535298,1,1,1,"2014-01-22","2014-01-22",0,1,1,0,2,2370.70108848402,3659.85352504585,0,8962,14,1521,0.764092155519847,361,5.97187095343997,32,2.39899176324025,900,49,49,462,9,9
120762,2014,"PFLP","West Bank",35.195556,31.972222,1,1,1,"2014-02-27","2014-02-27",0,1,0,0,1,2425.37448206174,3721.75621434989,0,8998,36,1842,0.0907606933797069,127,3.35184385219964,99,1.55549820105034,901,16,-16,464,3,-3
151347,2014,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,"2014-03-03","2014-03-03",0,0,0,0,0,2370.70170271085,3659.85413927267,0,9002,4,1521,0.764092155510298,361,5.97187095343043,32,2.3989917632498,901,12,-12,464,1,1
120768,2014,"PIJ","West Bank",35.3,32.461111,1,1,1,"2014-03-22","2014-03-22",0,1,0,0,1,2424.5326266584,3779.36420189662,0,9021,19,1346,0.0604535449697323,245,0.829163088580117,101,28.4954579252699,902,6,6,465,10,-10
120767,2014,"Hamas","West Bank",35.3,32.461111,1,1,1,"2014-03-22","2014-03-22",0,1,0,1,2,2424.53301741169,3779.36459264991,0,9021,0,1346,0.0596720383905449,245,0.829163088580117,101,28.4954579252699,902,6,6,465,10,-10
120779,2014,"Hamas","West Bank",34.974365,31.558736,1,1,1,"2014-04-14","2014-04-14",1,0,0,0,1,2412.93061836973,3670.55234722618,0,9044,23,1534,0.220647938209368,338,1.22629088936037,102,15.2279343380096,903,0,0,465,13,13
120785,2014,"PRC","Gaza Strip",34.495142,31.546397,1,1,2,"2014-06-11","2014-06-11",0,1,1,0,2,2366.50774921243,3660.38013590072,0,9102,58,1522,1.41692159043032,248,3.80590747637007,33,4.09614081848031,912,7,7,469,12,12
120795,2014,"PRC","Gaza Strip",34.446616,31.534912,1,1,2,"2014-06-27","2014-06-27",0,2,0,0,2,2362.02348302703,3658.19927596353,0,9118,16,886,0.132900260600309,289,1.76283450235996,165,7.82770748836992,912,23,23,470,1,-1
120796,2014,"Hamas","Gaza Strip",34.339464,31.399939,1,1,1,"2014-06-29","2014-06-29",0,1,0,0,1,2354.40431368766,3640.93659897533,0,9120,2,1212,0.265841637829908,249,5.99709282678032,166,16.3372558083902,912,25,25,470,1,1
120799,2014,"PRC","Gaza Strip",34.402939,31.439531,1,1,2,"2014-07-06","2014-07-06",0,2,0,0,2,2359.7658887475,3646.57094421246,0,9127,7,1680,0.605923288699614,249,4.99882747018955,165,6.05821854223041,913,29,-29,470,8,8
120800,2014,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,"2014-07-07","2014-07-07",0,7,0,0,7,2347.1678275787,3627.52789435239,0,9128,1,931,3.71678425497976,250,8.16169022909025,166,36.9824465402903,913,28,-28,470,9,9
120802,2014,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,"2014-07-08","2014-07-08",0,0,9,0,9,2352.00571013705,3633.97998278553,0,9129,1,945,0.68198854602042,250,3.12828076239975,166,25.6924755488003,913,27,-27,470,10,10
120933,2014,"Hamas","Gaza Strip",34.339464,31.399939,1,1,2,"2014-07-08","2014-07-08",0,1,0,0,1,2354.40421277159,3640.93649805926,0,9129,0,1212,0.265639805690171,249,5.99729465892005,166,16.3374576405299,913,27,-27,470,10,10
120804,2014,"Hamas","Gaza Strip",34.392875,31.447656,1,1,2,"2014-07-08","2014-07-08",0,1,0,0,1,2358.61540420872,3647.31460523285,0,9129,0,1721,0.185762775249714,249,4.59200395180005,166,5.74815902980981,913,27,-27,470,10,10
387530,2014,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,"2014-07-08","2014-07-08",0,0,1,0,1,2358.61718815237,3647.3163891765,0,9129,0,1721,0.185762775250168,249,4.59557183909965,166,5.74459114251022,913,27,-27,470,10,10
120803,2014,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2014-07-08","2014-07-08",0,3,0,0,3,2362.73608068817,3656.18584722152,0,9129,0,1663,0.573406846830039,247,0.755454645489863,165,6.52687640749991,913,27,-27,470,10,10
120928,2014,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"2014-07-08","2014-07-08",0,0,2,0,2,2362.73660660788,3656.18637314123,0,9129,0,1663,0.572355007410351,247,0.756506484909551,165,6.5279282469196,913,27,-27,470,10,10
120932,2014,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,"2014-07-08","2014-07-08",0,0,0,1,1,2362.73743252316,3656.18719905651,0,9129,0,1663,0.570703176850202,247,0.7581583154697,165,6.52958007747975,913,27,-27,470,10,10
120931,2014,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,"2014-07-08","2014-07-08",0,0,1,0,1,2366.50784449674,3660.38023118503,0,9129,0,1522,1.41673102181039,248,3.80609804498999,33,4.09595024986038,913,27,-27,470,10,10
387532,2014,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"2014-07-08","2014-07-08",0,0,1,0,1,2366.65911156469,3659.23061090345,0,9129,0,1182,0.526056970450099,248,2.8077448313602,33,5.09430346349018,913,27,-27,470,10,10
120930,2014,"Hamas","Southern district",34.521797,31.6079,1,1,2,"2014-07-08","2014-07-08",0,4,0,0,4,2367.80616200396,3667.85599346908,0,9129,0,1931,6.28606322329006,274,10.2936688226,35,8.46982631893025,913,27,-27,470,10,10
151214,2014,"PIJ","Gaza Strip",34.535787,31.535298,1,1,1,"2014-07-08","2014-07-08",0,1,5,0,6,2370.70211251913,3659.85454908096,0,9129,0,1521,0.764092155520302,361,5.97187095344043,32,2.39899176323979,913,27,-27,470,10,10
120935,2014,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,"2014-07-09","2014-07-09",0,2,0,0,2,2347.16912495895,3627.52919173264,0,9130,1,931,3.71678425497976,250,8.15909546859029,166,36.9798517797904,913,26,-26,470,11,11
387542,2014,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,"2014-07-09","2014-07-09",0,0,2,0,2,2347.16924632141,3627.5293130951,0,9130,0,931,3.71678425497976,250,8.1588527436702,166,36.9796090548703,913,26,-26,470,11,11
120961,2014,"Hamas","Gaza Strip",34.293358,31.349291,1,1,1,"2014-07-09","2014-07-09",0,0,9,0,9,2350.95859706822,3634.35802301896,0,9130,0,1510,0.196446514220042,250,2.67090222096022,166,26.3615483842,913,26,-26,470,11,11
120958,2014,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,"2014-07-09","2014-07-09",0,0,0,6,6,2352.00427011913,3633.9785427676,0,9130,0,945,0.684868581869978,250,3.1254007265502,166,25.6953555846499,913,26,-26,470,11,11
